codproc,nome,sexo,idade_min,idade_max,vlr_sp,qtde_maxima,ptos_ato,dias_permanencia,complexidade,co_financiamento
604470045,ALFAEPOETINA 4.000 UI INJETAVEL (POR FRASCO-AMPOLA) ,I,0,130,0,56,0,9999,3,2
604470053,ALFAEPOETINA 10.000 UI INJETAVEL (POR FRASCO-AMPOLA),I,0,130,0,22,0,9999,3,2
604480016,HIDROXIUREIA 500 MG (POR CAPSULA),I,0,130,0,217,0,9999,3,2
604490011,ENTACAPONA 200 MG (POR COMPRIMIDO) ,I,0,130,0,310,0,9999,3,2
604580010,PANCREATINA 10.000 UI (POR CAPSULA),I,0,130,0,3100,0,9999,3,2
604580029,PANCREATINA 25000 UI (POR CAPSULA) ,I,0,130,0,1240,0,9999,3,2
604580037,PANCRELIPASE 4500 UI (POR CAPSULA) ,I,0,9,0,3100,0,9999,3,2
604580045,PANCRELIPASE 12.000 UI (POR CAPSULA),I,0,9,0,2583,0,9999,3,2
604580053,PANCRELIPASE 18.000 UI (POR CAPSULA),I,0,9,0,1722,0,9999,3,2
604580061,PANCRELIPASE 20.000 UI (POR CAPSULA),I,0,9,0,1550,0,9999,3,2
604590016,ISOTRETINOINA 10 MG (POR CAPSULA) ,I,0,130,0,620,0,9999,3,2
604590024,ISOTRETINOINA 20 MG (POR CAPSULA),I,0,130,0,310,0,9999,3,2
604600011,ACITRETINA 10 MG (POR CAPSULA),I,0,130,0,217,0,9999,3,2
604600020,ACITRETINA 25 MG (POR CAPSULA),I,0,130,0,93,0,9999,3,2
604610017,SOMATROPINA 4 UI INJETÁVEL (POR FRASCO-AMPOLA) ,I,0,130,0,93,0,9999,3,2
604610025,SOMATROPINA 12 UI INJETAVEL (POR FRASCO-AMPOLA),I,0,130,0,31,0,9999,3,2
604620012,ALFACALCIDOL 0.25 MCG (POR CAPSULA),I,0,130,0,744,0,9999,3,2
604620020,ALFACALCIDOL 1.0  MCG (POR CAPSULA) ,I,0,130,0,186,0,9999,3,2
604620039,CALCITRIOL 0.25 MCG (POR CAPSULA),I,0,130,0,496,0,9999,3,2
604620047,CALCITRIOL 1.0  MCG INJETAVEL (POR AMPOLA),I,0,130,0,124,0,9999,3,2
102010404,INSPEÇÃO SANITÁRIA DE SERVIÇOS DE HEMOTERAPIA,N,9999,9999,0,9999,0,9999,0,7
102010412,LICENCIAMENTO SANITÁRIO DE SERVIÇOS DE HEMOTERAPIA,N,9999,9999,0,9999,0,9999,0,7
102010420,CADASTRO DE SERVIÇOS DE TERAPIA RENAL SUBSTITUTIVA,N,9999,9999,0,9999,0,9999,0,7
102010439,INSPEÇÃO SANITÁRIA DE SERVIÇOS DE TERAPIA RENAL SUBSTITUTIVA ,N,9999,9999,0,9999,0,9999,0,7
102010447,LICENCIAMENTO SANITÁRIO DE SERVIÇOS DE TERAPIA RENAL SUBSTITUTIVA,N,9999,9999,0,9999,0,9999,0,7
102010455,CADASTRO DE SERVIÇOS DE ALIMENTAÇÃO,N,9999,9999,0,9999,0,9999,0,7
102010463,INSPEÇÃO SANITÁRIA DE SERVIÇOS DE ALIMENTAÇÃO,N,9999,9999,0,9999,0,9999,0,7
102010471,LICENCIAMENTO SANITÁRIO DE SERVIÇOS DE ALIMENTAÇÃO,N,9999,9999,0,9999,0,9999,0,7
102010480,FISCALIZAÇÃO DO USO DE PRODUTOS FUMÍGENOS DERIVADOS DO TABACO EM AMBIENTES COLETIVOS FECHADOS/ PÚBLICOS OU PRIVADOS ,N,9999,9999,0,9999,0,9999,0,7
102010498,LAUDO DE ANÁLISE LABORATORIAL DO PROGRAMA DE MONITORAMENTO DE ALIMENTOS RECEBIDOS PELA VIGILÂNCIA SANITÁRIA,N,9999,9999,0,9999,0,9999,0,7
102010501,ATIVIDADES EDUCATIVAS SOBRE A TEMÁTICA DA DENGUE REALIZADAS PARA A POPULAÇÃO ,N,9999,9999,0,9999,0,9999,0,7
102010510,ATIVIDADES EDUCATIVAS COM RELAÇÃO AO CONSUMO DE SÓDIO/ AÇÚCAR E GORDURAS/ REALIZADAS PARA O SETOR REGULADO E A POPULAÇÃO ,N,9999,9999,0,9999,0,9999,0,7
102010528,INSTAURAÇÃO DE PROCESSO ADMINISTRATIVO SANITÁRIO,N,9999,9999,0,9999,0,9999,0,7
102010536,CONCLUSÃO DE PROCESSO ADMINISTRATIVO SANITÁRIO ,N,9999,9999,0,9999,0,9999,0,7
202010767,DOSAGEM DE 25 HIDROXIVITAMINA D,I,0,130,0,9999,0,9999,2,6
702050806,FIO GUIA HIDROFILICO 0.035,I,9999,9999,0,2,0,9999,0,6
414020413,TRATAMENTO ODONTOLOGICO PARA PACIENTES COM NECESSIDADES ESPECIAIS,I,0,130,208,42,1,150,1,2,6
304010340,NARCOSE PARA BRAQUITERAPIA (POR PROCEDIMENTO),I,19,130,0,4,0,9999,3,6
303080108,FOTOTERAPIA (POR SESSÃO),I,0,130,0,13,0,9999,2,6
303080116,FOTOTERAPIA COM FOTOSSENSIBILIZAÇÃO (POR SESSÃO),I,0,130,0,13,0,9999,2,6
202031195,DOSAGEM DA FRAÇÃO C1Q DO COMPLEMENTO,I,0,130,0,9999,0,9999,2,6
202060470,PESQUISA DE MACROPROLACTINA,I,0,130,0,9999,0,9999,2,6
102010161,EXCLUSÃO DE CADASTRO DE ESTABELECIMENTOS SUJEITOS À VIGILÂNCIA SANITÁRIA COM ATIVIDADES ENCERRADAS.,N,9999,9999,0,9999,0,9999,0,7
102010170,INSPEÇÃO DOS ESTABELECIMENTOS SUJEITOS À VIGILÂNCIA SANITÁRIA,N,9999,9999,0,9999,0,9999,0,7
102010188,LICENCIAMENTO DOS ESTABELECIMENTOS SUJEITOS À VIGILÂNCIA SANITÁRIA ,N,9999,9999,0,9999,0,9999,0,7
102010196,APROVAÇÃO DE PROJETOS BÁSICOS DE ARQUITETURA,N,9999,9999,0,9999,0,9999,0,7
102010200,INVESTIGAÇÃO DE SURTOS DE DOENÇAS TRANSMITIDAS POR ALIMENTOS ,N,9999,9999,0,9999,0,9999,0,7
102010218,INVESTIGAÇÃO DE SURTOS DE INFECÇÃO EM SERVIÇOS DE SAÚDE ,N,9999,9999,0,9999,0,9999,0,7
102010226,ATIVIDADE EDUCATIVA PARA A POPULAÇÃO,N,9999,9999,0,9999,0,9999,0,7
102010234,RECEBIMENTO DE DENÚNCIAS/RECLAMAÇÕES,N,9999,9999,0,9999,0,9999,0,7
102010242,ATENDIMENTO À DENÚNCIAS/RECLAMAÇÕES,N,9999,9999,0,9999,0,9999,0,7
102010250,CADASTRO DE HOSPITAIS,N,9999,9999,0,9999,0,9999,0,7
102010269,LICENCIAMENTO SANITÁRIO DE HOSPITAIS,N,9999,9999,0,9999,0,9999,0,7
102010277,CADASTRO DE INSTITUIÇÕES DE LONGA PERMANÊNCIA PARA IDOSOS,N,9999,9999,0,9999,0,9999,0,7
102010285,INSPEÇÃO SANITÁRIA DE INSTITUIÇÕES DE LONGA PERMANÊNCIA PARA IDOSOS,N,9999,9999,0,9999,0,9999,0,7
102010293,LICENCIAMENTO SANITÁRIO DE INSTITUIÇÕES DE LONGA PERMANÊNCIA PARA IDOSOS,N,9999,9999,0,9999,0,9999,0,7
102010307,CADASTRO DE INDÚSTRIAS DE MEDICAMENTOS,N,9999,9999,0,9999,0,9999,0,7
102010315,INSPEÇÃO SANITÁRIA DE INDÚSTRIA DE MEDICAMENTOS,N,9999,9999,0,9999,0,9999,0,7
102010323,LICENCIAMENTO SANITÁRIO DE INDÚSTRIAS DE MEDICAMENTOS,N,9999,9999,0,9999,0,9999,0,7
102010331,CADASTRO DE SERVIÇOS DE DIAGNÓSTICO E TRATAMENTO DO CÂNCER DE COLO DE ÚTERO E MAMA,N,9999,9999,0,9999,0,9999,0,7
102010340,INSPEÇÃO SANITÁRIA DE SERVIÇOS DE DIAGNÓSTICO E TRATAMENTO DO CÂNCER DE COLO DE ÚTERO E MAMA.,N,9999,9999,0,9999,0,9999,0,7
102010358,LICENCIAMENTO SANITÁRIO DE SERVIÇOS DE DIAGNÓSTICO E TRATAMENTO DO CÂNCER DE COLO DE ÚTERO E MAMA ,N,9999,9999,0,9999,0,9999,0,7
102010366,CADASTRO DE SERVIÇOS HOSPITALARES DE ATENÇÃO AO PARTO E À CRIANÇA,N,9999,9999,0,9999,0,9999,0,7
102010374,INSPEÇÃO SANITÁRIA DE SERVIÇOS HOSPITALARES DE ATENÇÃO AO PARTO E À CRIANÇA,N,9999,9999,0,9999,0,9999,0,7
102010382,LICENCIAMENTO SANITÁRIO DE SERVIÇOS HOSPITALARES DE ATENÇÃO AO PARTO E À CRIANÇA ,N,9999,9999,0,9999,0,9999,0,7
102010390,CADASTRO DE SERVIÇOS DE HEMOTERAPIA,N,9999,9999,0,9999,0,9999,0,7
604240023,ALFATALIGLICERASE 200 U INJETÁVEL (POR FRASCO AMPOLA),I,4,130,0,60,0,9999,3,2
406011230,ANASTOMOSE SISTEMICO PULMONAR COM CEC ,I,19,130,2631,9,1,650,15,3,6
406011249,CORRECAO DE COARCTACAO DA AORTA COM CEC,I,19,130,1223,47,1,650,13,3,6
406011257,CORREÇÃO DE CORONARIA ANOMALA (19 A 110) ,I,19,130,1684,45,1,950,19,2,6
304020389,QUIMIOTERAPIA DE CARCINOMA DO FÍGADO OU DO TRATO BILIAR AVANÇADO,I,19,130,0,1,0,9999,3,6
304020397,QUIMIOTERAPIA DE NEOPLASIA MALIGNA DO TIMO AVANÇADA ,I,19,130,0,1,0,9999,3,6
304020400,QUIMIOTERAPIA DE CARCINOMA UROTELIAL AVANÇADO,I,19,130,0,1,0,9999,3,6
304040177,QUIMIOTERAPIA DO ADENOCARCINOMA DE ESTÔMAGO (PRÉ-OPERATÓRIA) ,I,19,130,0,1,0,9999,3,6
304100021,TRATAMENTO CLÍNICO DE PACIENTE ONCOLÓGICO,I,0,130,65,14,1,120,4,2,6
416040179,ALCOOLIZAÇÃO PERCUTÂNEA DE CARCINOMA HEPÁTICO,I,19,130,321,77,1,80,2,3,6
416040187,TRATAMENTO DE CARCINOMA HEPÁTICO POR RADIOFREQUÊNCIA,I,19,130,720,66,1,80,2,3,6
416040195,QUIMIOEMBOLIZAÇÃO DE CARCINOMA HEPÁTICO,I,19,130,292,05,1,80,2,3,6
604130112,PIRIDOSTIGMINA 60 MG (POR COMPRIMIDO) ,I,0,130,0,372,0,9999,3,2
604320116,NATALIZUMABE 300MG (POR FRASCO-AMPOLA),I,18,130,0,1,0,9999,3,2
303170115,TRATAMENTO A PACIENTES QUE FAZEM USO DE COCAÍNA E DERIVADOS EM HOSPITAL DE REFERÊNCIA PARA ATENÇÃO INTEGRAL AOS USUÁRIOS DE ÁLCOOL E OUTRAS DROGAS- POR DIA ,I,0,9,0,32,31,50,9999,2,4
303170123,TRATAMENTO DE PACIENTES QUE FAZEM USO DE COCAÍNA E DERIVADOS COM COMORBIDADE EM HOSPITAL DE REFERÊNCIA PARA ATENÇÃO INTEGRAL AOS USUÁRIOS DE ÁLCOOL E OUTRAS DROGAS - POR DIA,I,0,9,0,32,31,50,9999,2,4
301080186,ACOLHIMENTO NOTURNO DE PACIENTE DE CENTRO DE ATENÇÃO PSICOSSOCIA ÁLCOOL E DROGAS III,I,0,9,0,14,0,9999,2,4
304050253,QUIMIOTERAPIA DO ADENOCARCINOMA DE ESTÔMAGO (PÓS OPERATÓRIA) ,I,19,130,0,1,0,9999,3,6
304060224,QUIMIOTERAPIA DE LINFOMA DIFUSO DE GRANDES CÉLULAS B – 1ª LINHA ,I,19,130,0,1,0,9999,3,6
403010373,LOMBOSTOMIA COM OU SEM MEDIDA DE PRESSÃO ,I,0,0,0,1,470,5,2,6
403010381,IMPLANTE DE DISPOSITIVO PARA MEDIDA DE PRESSÃO INTRACRANIANA - MPIC,I,0,0,0,1,700,5,3,6
403040094,MICROCIRURGIA PARA ANEURISMA DA CIRCULAÇÃO CEREBRAL ANTERIOR MAIOR QUE 1.5 CM,I,0,130,1568,1,1400,5,3,6
403040108,MICROCIRURGIA PARA ANEURISMA DA CIRCULAÇÃO CEREBRAL POSTERIOR MAIOR QUE 1.5 CM,I,0,130,2054,08,1,1400,5,3,6
403040116,MICROCIRURGIA P/ARA ANEURISMA DA CIRCULAÇÃO CEREBRAL ANTERIOR MENOR QUE 1.5 CM,I,0,130,1568,1,1400,5,3,6
403040124,MICROCIRURGIA PARA ANEURISMA DA CIRCULAÇÃO CEREBRAL POSTERIOR MENOR QUE 1.5 CM,I,0,130,2054,08,1,1400,5,3,6
403070155,EMBOLIZAÇÃO DE ANEURISMA CEREBRAL MENOR QUE 1.5 CM COM COLO ESTREITO ,I,0,130,784,1,850,4,3,6
403070163,EMBOLIZAÇÃO DE ANEURISMA CEREBRAL MENOR DO QUE 1.5 CM COM COLO LARGO ,I,0,130,784,1,950,4,3,6
404010431,ARITENOIDECTOMIA COM LARINGOFISSURA,I,0,130,326,65,1,250,3,3,6
404010440,ANTROSTOMIA DE MAXILA INTRANASAL ,I,0,130,0,9999,0,9999,2,6
404010458,LARINGOFISSURA PARA COLOCACAO DE MOLDE NOS TRAUMATISMOS DE LARINGE ,I,0,130,266,87,1,400,4,2,6
404010466,PAROTIDECTOMIA PARCIAL OU SUBTOTAL ,I,0,130,245,03,1,300,2,2,6
404010474,PLÁSTICA DO CANAL DE STENON,I,0,130,175,1,250,1,2,6
404010482,SEPTOPLASTIA PARA CORREÇÃO DE DESVIO,I,10,130,75,87,1,150,1,2,6
404010490,TRATAMENTO CIRÚRGICO DE IMPERFURAÇÃO COANAL (UNI / BILATERAL),I,0,130,120,02,1,250,2,2,6
404010504,TRATAMENTO CIRÚRGICO DE PERFURAÇÃO DO SEPTO NASAL ,I,0,130,120,02,1,150,2,2,6
404010512,SINUSOTOMIA TRANSMAXILAR,I,0,130,126,67,1,250,2,2,6
404010520,SEPTOPLASTIA REPARADORA NÂO ESTÉTICA,I,0,130,73,32,1,250,1,2,6
404010539,RESSECÇÃO DE TUMOR DO ACÚSTICO (PELA FOSSA MEDIA) ,I,0,130,183,26,1,550,2,2,6
404010547,RESSECÇÃO DO GLOMO JUGULAR,I,0,130,294,4,1,550,3,2,6
404010555,TRATAMENTO CIRÚRGICO DE RINOFIMA ,I,0,130,182,46,1,150,2,2,6
404020445,CONTENÇÃO DE DENTES POR SPLINTAGEM ,I,0,130,0,9999,0,9999,2,6
404020453,OSTEOTOMIA DA MAXILA,I,10,130,263,97,1,150,2,3,6
404020461,OSTEOTOMIA DA MANDIBULA ,I,10,130,263,97,1,150,2,3,6
404020470,RECONSTRUÇÃO DO SULCO GENGIVO-LABIAL,I,0,130,174,99,1,250,2,2,6
404020488,OSTEOTOMIA DAS FRATURAS ALVEOLO-DENTÁRIAS,I,5,130,30,9999,250,1,2,6
404020496,OSTEOSSÍNTESE DE FRATURA UNILATERAL DO CÔNDILO MANDIBULAR,I,0,130,143,63,1,150,3,2,6
404020500,OSTEOSSÍNTESE DA FRATURA COMPLEXA DA MANDÍBULA ,I,0,130,183,26,1,150,3,2,6
404020518,OSTEOSSÍNTESE DE FRATURA COMPLEXA DA MAXILA,I,0,130,186,66,1,150,2,2,6
404030220,IMPLANTE OSTEOINTEGRADO EXTRA-ORAL BUCO-MAXILO-FACIAL,I,6,130,230,66,1,450,1,3,6
404030246,TRATAMENTO CIRÚRGICO DE FÍSTULA ORO-SINUSAL EM PACIENTE COM ANOMALIA CRÂNIO E BUCOMAXILOFACIAL ,I,0,130,327,1,1,250,1,3,6
404030254,TRATAMENTO CIRÚRGICO DE FÍSTULAS ORONASAIS EM PACIENTE COM ANOMALIA CRÂNIO E BUCOMAXILOFACIAL,I,0,130,327,1,1,250,2,3,6
404030262,PALATOPLASTIA SECUNDÁRIA EM PACIENTE COM ANOMALIA CRÂNIO E BUCOMAXILOFACIAL,I,0,130,476,48,1,450,2,3,6
404030270,TRATAMENTO CIRÚRGICO DA INSUFICIÊNCIA VELOFARÍNGEA EM PACIENTE COM ANOMALIA CRÂNIO E BUCOMAXILOFACIAL,I,0,130,476,48,1,300,2,3,6
412030098,PLEUROSTOMIA,I,0,130,293,38,1,100,2,2,6
412030101,DRENAGEM TUBULAR PLEURAL ABERTA (PLEUROSTOMIA) ,I,0,130,334,1,1,250,5,2,6
412030110,PLEURODESE,I,0,130,513,42,1,300,6,2,6
412030128,RETIRADA DE DRENO TUBULAR TORACICO ,I,0,130,21,9999,0,9999,2,6
414010345,EXCISÃO DE CÁLCULO DE GLÂNDULA SALIVAR,I,0,130,160,08,9999,200,1,2,6
414010361,EXERESE DE CISTO ODONTOGÊNICO E NÃO-ODONTOGÊNICO,I,0,130,0,9999,0,9999,2,6
414010370,TRATAMENTO CIRÚRGICO DE DENTE INCLUSO EM PACIENTE COM ANOMALIA CRÂNIO E BUCOMAXILOFACIAL,I,0,130,0,9999,0,9999,3,6
414020421,IMPLANTE DENTÁRIO OSTEOINTEGRADO ,I,0,130,0,6,0,9999,3,6
415020042,PROCEDIMENTOS SEQUENCIAIS EM ANOMALIA CRÂNIO E BUCOMAXILOFACIAL ,I,0,130,0,1,0,9999,3,6
501060057,EXAME COMPLEMENTAR PARA DIAGNÓSTICO DE MORTE ENCEFÁLICA ,I,0,90,0,2,0,9999,3,4
503040088,CAPTAÇÃO DE ÓRGÃO EFETIVAMENTE TRANSPLANTADO,I,0,90,0,6,0,9999,3,4
604380062,ADALIMUMABE 40 MG INJETÁVEL (POR SERINGA PREENCHIDA),I,6,130,0,7,0,9999,3,2
701070153,PRÓTESE DENTÁRIA SOBRE IMPLANTE,I,10,130,0,6,0,9999,0,6
701070161,APARELHO ORTOPÉDICO FIXO,N,9999,9999,0,2,0,9999,0,6
701070170,APARELHO ORTODÔNTICO FIXO ,N,9999,9999,0,2,0,9999,0,6
701080116,PRÓTESE MANDIBULAR,I,1,130,0,1,0,9999,0,6
701080124,PRÓTESE PARA GRANDES PERDAS MAXILARES ,I,1,130,0,1,0,9999,0,6
701080132,PRÓTESE AURICULAR IMPLANTO SUPORTADA,I,6,130,0,2,0,9999,0,6
701080140,PRÓTESE EXTENSA DA FACE (2/3 DA FACE) ,N,9999,9999,0,2,0,9999,0,6
701080159,PRÓTESE PARA GRANDE PERDA MAXILAR IMPLANTO SUPORTADA,N,9999,9999,0,2,0,9999,0,6
701080167,PRÓTESE LABIAL IMPLANTO SUPORTADA,N,9999,9999,0,2,0,9999,0,6
701080175,PRÓTESE NASAL IMPLANTO SUPORTADA ,N,9999,9999,0,1,0,9999,0,6
701080183,PRÓTESE ÓCULO-PALPEBRAL IMPLANTO SUPORTADA ,N,9999,9999,0,2,0,9999,0,6
701080191,PRÓTESE OBTURADORA PALATOFARINGEANA IMPLANTO SUPORTADA,N,9999,9999,0,1,0,9999,0,6
702010227,CLIP TEMPORÁRIO,I,9999,9999,0,3,0,9999,0,6
702010235,CLIP DE TITÂNIO PARA NEUROCIRURGIA ,I,9999,9999,0,3,0,9999,0,6
702010243,RESERVATÓRIO COM CATETER PARA INFUSÃO DE FÁRMACOS ,I,9999,9999,0,1,0,9999,0,6
702020214,FIXADOR DINÂMICO PARA MANDÍBULA,N,9999,9999,0,1,0,9999,0,6
505020122,TRANSPLANTE DE PULMÃO BILATERAL,I,0,130,7182,33,1,3000,20,3,4
412050161,PNEUMOTOMIA COM RESSECÇÃO COSTAL PARA DRENAGEM CAVITÁRIA/RETIRADA DE CORPO ESTRANHO ,I,0,130,366,74,1,250,5,3,6
412050170,TORACOCENTESE/DRENAGEM DE PLEURA ,I,0,130,42,9999,0,9999,2,6
414010388,TRATAMENTO CIRÚRGICO DE FÍSTULA INTRA / EXTRAORAL ,I,0,130,0,9999,0,9999,2,6
404020526,OSTEOSSINTESE DE FRATURA DO COMPLEXO ÓRBITO-ZIGOMÁTICO-MAXILAR,I,0,130,170,76,1,150,3,2,6
404020534,OSTEOSSÍNTESE DE FRATURA DO COMPLEXO NASO-ÓRBITO-ETMOIDAL,I,0,130,220,06,1,150,3,2,6
404020542,REDUÇÃO CIRÚRGICA DE FRATURA DOS OSSOS PRÓPRIOS DO NARIZ,I,0,130,89,8,1,150,3,2,6
404020550,OSTEOSSÍNTESE DE FRATURA SIMPLES DE MANDÍBULA,I,0,130,135,67,1,150,3,2,6
404020569,ARTROPLASTIA DA ARTICULAÇÃO TÊMPORO-MANDIBULAR (RECIDIVANTE OU NÃO),I,0,130,145,45,1,150,2,2,6
404020577,REDUÇÃO DE FRATURA ALVEOLO-DENTÁRIA SEM OSTEOSSÍNTESE,I,0,130,60,41,9999,50,1,2,6
404020585,REDUÇÃO DE FRATURA DA MAXILA - LE FORT I SEM OSTEOSSÍNTESE.,I,0,130,146,73,1,150,3,2,6
404020593,REDUÇÃO DE FRATURA DA MAXILA - LE FORT II/ SEM OSTEOSSÍNTESE ,I,0,130,181,92,1,150,3,2,6
404020607,REDUÇÃO DE FRATURA DA MANDÍBULA SEM OSTEOSSINTESE.,I,0,130,146,66,1,150,3,2,6
404020615,REDUÇÃO DE LUXAÇÃO TÊMPORO-MANDIBULAR ,I,0,130,12,9999,0,9999,2,6
404020623,RETIRADA DE MATERIAL DE SÍNTESE ÓSSEA / DENTÁRIA,I,0,130,24,12,9999,0,9999,2,6
404020631,RETIRADA DE MEIOS DE FIXAÇÃO MAXILO-MANDIBULAR ,I,0,130,0,9999,0,9999,2,6
404020640,TRATAMENTO CIRÚRGICO DE ANQUILOSE DA ARTICULAÇÃO TÊMPORO-MANDIBULAR,I,0,130,205,27,1,150,2,3,6
404020658,TRATAMENTO CIRÚRGICO DE OSTEOMA/ ODONTOMA /OUTRAS LESÕES ESPECIFICADAS,I,0,130,141,12,1,250,1,2,6
404020666,TRATAMENTO CIRÚRGICO DE FRATURA DO OSSO ZIGOMATICO SEM OSTEOSSÍNTESE ,I,0,130,170,76,1,150,1,2,6
404020674,RECONSTRUÇÃO PARCIAL DO LÁBIO TRAUMATIZADO ,I,0,130,0,9999,0,9999,2,6
404020690,OSTEOTOMIA CRÂNIO-FACIAL,I,0,130,625,24,1,150,5,3,6
404020704,OSTEOSSÍNTESE DA FRATURA DO OSSO ZIGOMÁTICO,I,0,130,170,76,1,150,3,2,6
404020712,ELEVAÇÃO DO ASSOALHO DO SEIO MAXILAR,I,0,130,141,12,1,150,2,3,6
404020720,OSTEOSSÍNTESE DE FRATURA BILATERAL DO CÔNDILO MANDIBULAR,I,0,130,186,72,1,250,3,3,6
404020739,RECONSTRUÇÃO PARCIAL DE MANDÍBULA / MAXILA ,I,0,130,175,01,1,150,3,3,6
404020771,RESSECÇÃO DE LESÃO DA BOCA,I,0,130,141,61,1,250,2,2,6
404030289,TRATAMENTO CIRÚRGICO REPARADOR DA FISSURA FACIAL RARA EM PACIENTES COM ANOMALIA CRÂNIO E BUCOMAXILOFACIAL,I,0,130,598,51,1,450,4,3,6
404030297,OSTEOTOMIA CRANIOFACIAL COMPLEXA EM PACIENTE COM ANOMALIA CRÂNIO E BUCOMAXILOFACIAL ,I,0,130,750,29,1,550,5,3,6
404030300,REMODELAÇÃO CRANIOFACIAL EM PACIENTE COM ANOMALIA CRÂNIO E BUCOMAXILOFACIAL,I,0,130,625,24,1,550,5,3,6
404030319,TRATAMENTO CIRÚRGICO DE MACROSTOMIA /MICROSTOMIA POR ANOMALIA CRANIOFACIAL ,I,0,130,304,84,1,250,2,2,6
404030327,OSTEOPLASTIA FRONTO - ORBITAL ,I,0,130,224,06,1,150,4,3,6
307040100,INSTALAÇÃO DE PRÓTESE EM PACIENTES COM ANOMALIAS CRÂNIO E BUCOMAXILOFACIAL ,I,0,130,0,1,0,9999,3,6
307040119,INSTALAÇÃO DE APARELHO ORTODÔNTICO/ORTOPÉDICO FIXO,I,0,130,0,1,0,9999,3,6
307040127,MANUTENÇÃO/CONSERTO DE APARELHO ORTODÔNTICO/ORTOPÉDICO,I,0,130,0,9999,0,9999,3,6
403030188,DUROPLASTIA ,I,0,0,0,1,470,3,3,6
404020780,RECONSTRUÇÃO TOTAL DE MANDÍBULA/MAXILA,I,0,130,175,01,1,150,3,3,6
604240031,IMIGLUCERASE 400 U INJETÁVEL (POR FRASCO-AMPOLA),I,0,130,0,24,0,9999,3,2
403010390,DRENAGEM LIQUÓRICA LOMBAR EXTERNA,I,0,130,858,1,470,5,3,6
702010251,RESERVATÓRIO COM CATETER PARA INFUSÃO DE FÁRMACOS ,I,9999,9999,0,1,0,9999,0,6
303120010,IODOTERAPIA DE CARCIOMA DIFERENCIADO DA TIREOIDE (250 MCI) ,I,0,0,0,1,50,3,3,6
405040121,IMPLANTE SECUNDARIO DE LENTE INTRA-OCULAR,I,0,0,0,9999,367,1,2,6
304050156,TRATAMENTO DE CARCINOMA DE NASOFARINGE S/ METASTASE A DISTANCIA (ESTADIOS III E IV ),I,0,0,0,9999,0,9999,3,6
304050199,TRATAMENTO DE NEOPLASIA DE CELULAS GERMINATIVAS DE OVARIO,F,0,0,0,9999,0,9999,3,6
604460066,ENTECAVIR 1.0 MG (POR COMPRIMIDO),I,13,130,0,31,0,9999,3,2
604630018,MIGLUSTATE 100 MG (POR CAPSULA),I,18,130,0,93,0,9999,3,2
604240040,ALFAVELAGLICERASE 200 U INJETAVEL (POR FRASCO AMPOLA),I,0,130,0,48,0,9999,3,2
604240058,ALFAVELAGLICERASE 400 U INJETAVEL (POR FRASCO AMPOLA),I,0,130,0,24,0,9999,3,2
301030197,ATENDIMENTO PRÉ-HOSPITALAR MÓVEL (MOTOLÂNCIA),I,0,130,0,9999,0,9999,2,5
702110043,SUBSTITUTO BIOLÓGICO DE PELE - MATRIZES DE REGENERAÇÃO DÉRMICA (POR CM2),N,9999,9999,0,250,0,9999,0,6
603050042,ALTEPLASE 10MG INJETÁVEL ( POR FRASCO AMPOLA),I,0,130,0,1,0,9999,2,6
603050050,ALTEPLASE 20MG INJETÁVEL (POR FRASCO AMPOLA),I,0,130,0,2,0,9999,2,6
603050069,ALTEPLASE 50MG INJETÁVEL (POR FRASCO AMPOLA),I,0,130,0,1,0,9999,2,6
603050077,TENECTEPLASE- TNK 30 MG INJETÁVEL ( POR FRASCO AMPOLA),I,0,130,0,1,0,9999,2,6
603050085,TENECTEPLASE - TNK 40 MG INJETÁVEL (POR FRASCO AMPOLA),I,0,130,0,1,0,9999,2,6
603050093,TENECTEPLASE-TNK 50 MG INJETÁVEL ( POR FRASCO AMPOLA),I,0,130,0,1,0,9999,2,6
603050107,CLOPIDOGREL 75MG (COMPRIMIDO) ,I,0,130,0,40,0,9999,2,6
802010210,DIÁRIA DE UNIDADE DE TERAPIA INTENSIVA CORONARIANA-UCO TIPO II,I,18,130,67,8,9999,0,9999,0,6
802010229,DIÁRIA DE UNIDADE DE TERAPIA INTENSIVA CORONARIANA- UCO TIPO III,I,18,130,72,02,9999,0,9999,0,6
303050217,TRATAMENTO OFTALMOLÓGICO DE PACIENTE COM GLAUCOMA MONOCULAR- ASSOCIAÇÃO DE 1ª/ 2ª E 3ª LINHAS,I,0,130,0,1,0,9999,2,6
303050225,TRATAMENTO OFTALMOLÓGICO DE PACIENTE COM GLAUCOMA BINOCULAR - ASSOCIAÇÃO 1ª/ 2ª E 3ª LINHAS,I,0,130,0,1,0,9999,2,6
202031209,DOSAGEM DE TROPONINA,I,0,130,0,2,0,9999,2,6
207020043,RESSONÂNCIA MAGNÉTICA DE MAMA UNILATERAL PARA AVALIAÇÃO DE POSSÍVEIS COMPLICAÇÕES DE IMPLANTE DE PRÓTESE - RESTRITA AOS CASOS DE IMPLANTE UNILATERAL DE PRÓTESE,I,1,9,0,1,0,9999,2,4
207020051,RESSONÂNCIA MAGNÉTICA DE MAMA BILATERAL PARA AVALIAÇÃO DE POSSÍVEIS COMPLICAÇÕES DE IMPLANTE DE PRÓTESE,I,1,9,0,1,0,9999,2,4
